Timestamp,m/z 29,m/z 31,m/z 33,m/z 41,m/z 42,m/z 43,m/z 45,m/z 47,m/z 57,m/z 58,m/z 59,m/z 60,m/z 61,m/z 62,m/z 63,m/z 65,m/z 67,m/z 69,m/z 71,m/z 73,m/z 79,m/z 80,m/z 81,m/z 82,m/z 83,m/z 85,m/z 91,m/z 93,m/z 94,m/z 95,m/z 97,m/z 105,m/z 106,m/z 107,m/z 108,m/z 109,m/z 113,m/z 115,m/z 117,m/z 119,m/z 121,m/z 122,m/z 129,m/z 133,m/z 135,m/z 136,m/z 137,m/z 138,m/z 147,m/z 149,m/z 153,m/z 155
29/04/2012 17:00,<mdl,1.204,2.407,0.630,0.110,1.191,0.296,0.145,1.027,0.050,0.437,0.019,0.541,0.050,0.047,0.008,0.015,0.200,0.083,0.066,0.224,0.010,0.114,0.007,0.054,0.041,0.017,0.597,0.043,0.032,0.066,0.032,0.004,0.494,0.043,0.020,0.029,0.052,0.084,0.097,0.241,0.028,0.039,0.016,0.075,0.010,0.088,0.007,<mdl,0.040,0.019,<mdl
29/04/2012 18:00,<mdl,0.911,3.312,2.543,0.228,9.330,0.496,0.198,3.119,0.135,0.642,0.028,0.662,0.038,0.049,0.008,0.016,0.233,0.141,0.212,0.262,0.015,0.188,0.008,0.075,0.050,0.018,0.942,0.074,0.051,0.078,0.036,0.010,0.661,0.074,0.032,0.023,0.108,0.094,0.093,0.316,0.033,0.039,0.023,0.109,0.010,0.125,0.014,0.016,0.082,0.088,<mdl
29/04/2012 19:00,<mdl,1.256,4.412,1.528,0.209,4.162,0.768,0.156,2.614,0.105,0.977,0.037,0.498,0.068,0.049,0.014,0.046,0.453,0.248,0.322,0.673,0.044,0.404,0.017,0.153,0.113,0.054,2.113,0.166,0.101,0.155,0.208,0.019,1.443,0.148,0.056,0.038,0.110,0.105,0.153,0.791,0.095,0.084,0.071,0.279,0.032,0.296,0.030,0.083,0.194,0.117,6.818
29/04/2012 20:00,<mdl,1.268,3.858,1.716,0.214,2.743,0.748,0.090,4.121,0.180,1.030,0.036,0.396,0.089,0.052,0.010,0.052,0.630,0.236,0.286,0.748,0.052,0.500,0.024,0.189,0.126,0.056,2.330,0.206,0.127,0.170,0.181,0.023,1.647,0.168,0.085,0.041,0.095,0.104,0.156,0.920,0.109,0.096,0.067,0.312,0.037,0.402,0.035,0.091,0.266,0.126,8.891
29/04/2012 21:00,0.171,1.532,4.385,1.553,0.219,3.025,0.728,0.160,4.697,0.178,1.063,0.041,0.649,0.165,0.053,0.016,0.056,0.558,0.257,0.529,0.761,0.051,0.549,0.025,0.202,0.125,0.053,2.611,0.221,0.135,0.197,0.166,0.023,1.775,0.175,0.071,0.031,0.093,0.116,0.170,0.990,0.112,0.094,0.077,0.303,0.045,0.377,0.035,0.141,0.280,0.288,5.507
29/04/2012 22:00,0.284,0.838,3.760,1.215,0.173,2.365,0.552,<mdl,2.834,0.126,1.049,0.037,0.361,0.129,0.058,0.009,0.042,0.490,0.215,0.418,0.737,0.045,0.498,0.022,0.186,0.122,0.051,2.378,0.189,0.118,0.159,0.198,0.024,1.692,0.163,0.071,0.030,0.071,0.110,0.166,1.298,0.145,0.077,0.074,0.324,0.035,0.393,0.037,0.110,0.255,0.119,5.206
29/04/2012 23:00,0.267,0.654,3.427,1.142,0.159,1.947,0.452,<mdl,2.966,0.134,0.947,0.036,0.256,0.103,0.046,0.005,0.038,0.467,0.180,0.270,0.571,0.035,0.553,0.026,0.165,0.107,0.034,1.975,0.162,0.091,0.143,0.132,0.017,1.381,0.141,0.052,0.034,0.048,0.094,0.146,1.105,0.148,0.072,0.057,0.267,0.028,0.516,0.046,0.094,0.235,0.242,5.724
30/04/2012 1:00,0.342,0.269,2.642,0.980,0.124,1.473,0.354,<mdl,2.462,0.102,0.783,0.030,0.200,0.154,0.055,0.011,0.025,0.435,0.118,0.235,0.404,0.025,0.604,0.025,0.155,0.082,0.033,1.612,0.143,0.082,0.108,0.135,0.016,1.058,0.113,0.047,0.016,0.062,0.079,0.126,0.786,0.086,0.042,0.041,0.231,0.027,0.513,0.044,0.088,0.164,0.305,4.123
30/04/2012 2:00,0.285,0.292,2.459,1.220,0.151,1.439,0.358,<mdl,3.040,0.133,0.710,0.031,0.168,0.139,0.050,0.007,0.025,0.417,0.132,0.263,0.401,0.021,0.525,0.018,0.146,0.089,0.038,1.673,0.135,0.083,0.110,0.136,0.014,1.122,0.120,0.042,0.017,0.041,0.087,0.127,0.823,0.091,0.058,0.043,0.221,0.026,0.475,0.056,0.099,0.212,0.214,4.007
30/04/2012 3:00,<mdl,0.330,1.933,0.749,0.109,1.310,0.323,<mdl,1.721,0.072,0.672,0.026,0.119,0.140,0.049,0.010,0.022,0.411,0.126,0.211,0.412,0.022,0.509,0.021,0.155,0.070,0.034,1.650,0.137,0.077,0.095,0.137,0.016,1.097,0.103,0.053,0.010,0.040,0.087,0.127,0.802,0.079,0.059,0.042,0.229,0.028,0.492,0.052,0.106,0.196,0.205,2.273
30/04/2012 4:00,0.263,<mdl,1.954,0.957,0.113,1.237,0.261,<mdl,2.326,0.105,0.609,0.024,0.071,0.106,0.051,0.008,0.019,0.357,0.115,0.212,0.396,0.028,0.470,0.019,0.138,0.077,0.039,1.795,0.138,0.077,0.081,0.187,0.023,1.111,0.118,0.042,0.017,0.067,0.082,0.129,0.751,0.092,0.059,0.045,0.217,0.027,0.423,0.050,0.085,0.191,0.177,4.160
30/04/2012 5:00,0.205,0.442,1.618,0.767,0.195,1.484,0.333,<mdl,1.026,0.040,0.644,0.019,0.067,0.134,0.056,0.006,0.040,0.418,0.160,0.181,0.476,0.026,0.684,0.028,0.150,0.079,0.042,2.167,0.177,0.097,0.087,0.103,0.014,1.414,0.148,0.064,0.012,0.040,0.080,0.134,0.777,0.078,0.076,0.048,0.245,0.034,0.647,0.057,0.140,0.234,0.426,5.511
30/04/2012 6:00,0.277,1.616,2.604,1.390,0.204,2.945,0.848,0.057,2.338,0.089,0.911,0.030,0.167,0.276,0.042,0.014,0.082,0.672,0.338,0.313,0.849,0.054,0.830,0.030,0.239,0.146,0.068,2.902,0.233,0.200,0.182,0.188,0.025,1.990,0.200,0.118,0.037,0.092,0.115,0.185,1.021,0.118,0.122,0.106,0.386,0.051,0.711,0.059,0.247,0.457,0.562,9.376
30/04/2012 7:00,<mdl,2.523,3.687,1.369,0.227,3.566,1.095,0.247,2.281,0.091,1.002,0.036,0.516,0.292,0.045,0.015,0.101,0.645,0.377,0.521,1.018,0.064,0.658,0.025,0.238,0.147,0.071,3.146,0.251,0.191,0.195,0.195,0.024,2.193,0.229,0.110,0.050,0.114,0.132,0.238,1.104,0.143,0.123,0.111,0.435,0.047,0.487,0.036,0.200,0.379,0.221,14.734
30/04/2012 8:00,<mdl,2.299,4.276,1.132,0.185,4.346,1.256,0.427,1.812,0.078,1.341,0.059,1.477,0.190,0.046,0.010,0.056,0.487,0.237,1.558,0.730,0.043,0.511,0.019,0.153,0.103,0.066,3.032,0.267,0.134,0.161,0.128,0.017,2.061,0.221,0.070,0.056,0.093,0.121,0.181,0.973,0.116,0.084,0.075,0.310,0.033,0.316,0.031,0.098,0.287,0.082,6.456
30/04/2012 9:00,<mdl,2.052,4.207,5.513,0.410,56.041,1.267,0.432,2.431,0.108,1.650,0.073,1.646,0.065,0.024,0.013,0.022,0.448,0.182,0.676,0.403,0.025,0.284,0.012,0.099,0.074,0.042,1.903,0.143,0.105,0.111,0.106,0.011,1.105,0.123,0.062,0.063,0.146,0.106,0.116,0.471,0.056,0.064,0.057,0.174,0.019,0.178,0.017,0.060,0.138,0.057,8.211
30/04/2012 10:00,<mdl,1.908,4.439,1.072,0.137,4.121,1.080,0.517,1.693,0.069,1.160,0.043,2.130,0.052,0.042,0.013,0.017,0.428,0.186,0.472,0.307,0.016,0.217,0.011,0.085,0.068,0.030,1.075,0.096,0.074,0.071,0.085,0.012,0.923,0.096,0.046,0.072,0.148,0.105,0.109,0.354,0.041,0.046,0.032,0.101,0.015,0.130,0.018,0.035,0.129,0.043,<mdl
30/04/2012 11:00,<mdl,1.601,3.364,0.511,0.107,2.372,0.914,0.446,0.605,0.029,0.918,0.043,1.406,0.043,0.037,0.012,0.012,0.361,0.230,0.309,0.207,0.012,0.165,0.006,0.077,0.057,0.019,0.662,0.054,0.047,0.062,0.040,0.005,0.623,0.062,0.031,0.068,0.116,0.091,0.087,0.227,0.025,0.036,0.019,0.076,0.009,0.077,0.006,0.029,0.088,0.033,4.394
30/04/2012 12:00,<mdl,1.635,3.139,0.600,0.105,2.943,0.982,0.496,1.151,0.065,1.035,0.049,1.409,0.047,0.051,0.011,0.017,0.385,0.265,0.381,0.229,0.013,0.246,0.009,0.090,0.060,0.016,0.808,0.064,0.055,0.065,0.043,0.006,0.669,0.068,0.041,0.062,0.146,0.097,0.097,0.268,0.031,0.033,0.027,0.085,0.012,0.074,0.010,0.033,0.093,0.034,3.053
30/04/2012 13:00,<mdl,1.563,2.606,0.389,0.109,2.021,0.750,0.266,0.315,0.019,0.692,0.040,0.844,0.028,0.057,0.013,0.011,0.223,0.143,0.299,0.250,0.013,0.141,0.003,0.066,0.051,0.015,0.551,0.050,0.030,0.051,0.024,0.005,0.517,0.050,0.020,0.035,0.124,0.091,0.099,0.273,0.031,0.021,0.017,0.089,0.008,0.056,0.006,0.009,0.067,0.021,2.549
30/04/2012 14:00,<mdl,1.605,2.179,0.308,0.087,1.616,0.615,0.265,0.281,0.017,0.748,0.033,0.752,0.024,0.058,0.012,0.009,0.215,0.114,0.272,0.163,0.007,0.192,0.010,0.064,0.033,0.010,0.535,0.050,0.037,0.043,0.024,0.002,0.421,0.045,0.022,0.041,0.118,0.088,0.085,0.235,0.031,0.024,0.015,0.072,0.007,0.050,0.006,0.021,0.060,0.032,<mdl
30/04/2012 15:00,<mdl,1.248,1.921,0.215,0.101,1.037,0.366,0.186,0.260,0.017,0.512,0.025,0.536,0.014,0.037,0.007,0.009,0.226,0.115,0.117,0.129,0.006,0.135,0.003,0.057,0.025,0.011,0.435,0.037,0.027,0.042,0.014,<mdl,0.325,0.033,0.018,0.030,0.049,0.083,0.086,0.171,0.020,0.014,0.014,0.051,0.005,0.057,0.005,<mdl,0.041,0.017,<mdl
30/04/2012 16:00,<mdl,1.461,2.602,0.570,0.115,1.322,0.433,0.145,1.663,0.066,0.551,0.023,0.604,0.024,0.036,0.003,0.018,0.288,0.134,0.121,0.223,0.014,0.217,0.011,0.051,0.044,0.015,0.758,0.068,0.046,0.052,0.034,0.004,0.575,0.065,0.024,0.036,0.106,0.086,0.102,0.295,0.034,0.012,0.024,0.090,<mdl,0.097,0.008,0.019,0.041,0.038,<mdl
30/04/2012 17:00,<mdl,1.656,3.911,1.293,0.171,2.423,0.704,0.240,2.740,0.113,0.741,0.032,0.683,0.059,0.057,0.013,0.046,0.453,0.210,0.153,0.635,0.038,0.321,0.012,0.103,0.061,0.045,1.980,0.162,0.082,0.085,0.105,0.011,1.547,0.157,0.039,0.040,0.122,0.122,0.139,0.861,0.103,0.054,0.060,0.249,0.034,0.231,0.017,0.043,0.156,0.057,3.829
30/04/2012 18:00,<mdl,1.197,5.109,1.908,0.211,4.082,0.774,0.180,2.859,0.112,2.270,0.097,1.052,0.069,0.057,0.012,0.062,0.621,0.285,0.281,0.941,0.052,0.544,0.020,0.180,0.105,0.061,3.134,0.269,0.127,0.133,0.242,0.025,2.417,0.253,0.075,0.039,0.439,0.109,0.175,1.335,0.168,0.088,0.086,0.368,0.062,0.460,0.045,0.084,0.191,0.229,6.347
30/04/2012 19:00,<mdl,1.594,5.318,2.087,0.300,6.334,1.072,0.264,3.331,0.135,5.512,0.232,0.569,0.096,0.059,0.017,0.101,0.904,0.370,0.356,1.220,0.067,0.641,0.029,0.245,0.172,0.084,3.716,0.316,0.181,0.208,0.516,0.061,2.821,0.302,0.107,0.050,0.221,0.127,0.238,1.673,0.208,0.147,0.126,0.533,0.070,0.519,0.049,0.123,0.323,0.198,10.499
30/04/2012 20:00,<mdl,1.095,3.520,2.050,0.257,3.923,0.742,0.129,4.388,0.176,2.584,0.103,0.521,0.123,0.071,0.012,0.092,0.959,0.380,0.340,1.258,0.079,0.830,0.037,0.282,0.156,0.081,4.115,0.342,0.195,0.223,0.353,0.043,3.103,0.315,0.103,0.046,0.166,0.128,0.251,1.792,0.213,0.163,0.111,0.565,0.068,0.688,0.058,0.152,0.382,0.238,12.030
30/04/2012 21:00,<mdl,0.702,3.589,1.698,0.240,4.517,0.679,0.144,2.848,0.127,2.554,0.109,0.736,0.135,0.064,0.013,0.098,0.982,0.411,0.349,1.388,0.084,0.913,0.038,0.314,0.175,0.084,4.455,0.375,0.176,0.219,0.345,0.047,3.535,0.362,0.109,0.038,0.145,0.129,0.219,2.072,0.252,0.162,0.136,0.606,0.086,0.845,0.080,0.174,0.464,0.278,8.833
30/04/2012 22:00,<mdl,0.631,2.983,2.010,0.236,4.841,0.548,0.102,3.073,0.125,3.227,0.134,0.333,0.138,0.081,0.017,0.114,1.073,0.516,0.344,1.432,0.086,1.013,0.046,0.350,0.199,0.085,4.603,0.383,0.191,0.226,0.335,0.042,3.421,0.349,0.102,0.044,0.128,0.119,0.238,2.118,0.230,0.179,0.132,0.598,0.091,0.900,0.076,0.195,0.430,0.382,16.612
30/04/2012 23:00,<mdl,0.903,3.735,2.408,0.301,5.050,0.683,0.165,6.309,0.267,2.336,0.087,0.651,0.126,0.070,0.013,0.105,1.054,0.424,0.467,1.334,0.076,1.020,0.044,0.384,0.191,0.088,4.405,0.371,0.181,0.239,0.364,0.040,3.219,0.329,0.129,0.037,0.144,0.111,0.248,1.976,0.245,0.160,0.117,0.606,0.079,0.892,0.081,0.164,0.424,0.407,15.779
1/05/2012 1:00,<mdl,0.510,3.435,1.706,0.222,2.767,0.499,0.277,4.862,0.213,1.627,0.069,0.247,0.089,0.056,0.010,0.050,0.720,0.267,0.293,0.747,0.045,0.793,0.033,0.245,0.137,0.046,2.917,0.244,0.145,0.154,0.226,0.021,1.922,0.205,0.090,0.030,0.079,0.109,0.152,1.039,0.123,0.101,0.076,0.325,0.048,0.711,0.070,0.133,0.230,0.386,10.484
1/05/2012 2:00,<mdl,0.467,2.815,1.224,0.198,2.645,0.417,0.123,2.442,0.097,1.441,0.052,0.259,0.094,0.055,0.010,0.044,0.655,0.263,0.301,0.755,0.051,0.793,0.039,0.250,0.130,0.048,3.005,0.256,0.121,0.132,0.207,0.024,1.944,0.201,0.070,0.041,0.116,0.098,0.157,1.051,0.121,0.108,0.076,0.339,0.050,0.739,0.061,0.156,0.262,0.368,10.089
1/05/2012 3:00,0.169,<mdl,2.144,1.616,0.184,2.266,0.257,0.051,4.945,0.204,1.398,0.057,0.143,0.067,0.051,0.014,0.032,0.560,0.228,0.194,0.633,0.041,0.866,0.033,0.218,0.105,0.047,2.739,0.238,0.122,0.105,0.200,0.023,1.821,0.189,0.066,0.028,0.107,0.093,0.150,0.974,0.118,0.082,0.062,0.310,0.045,0.777,0.074,0.135,0.315,0.600,9.824
1/05/2012 4:00,<mdl,0.402,1.785,1.191,0.147,2.106,0.260,0.127,2.316,0.093,1.283,0.058,0.148,0.071,0.041,0.009,0.037,0.531,0.213,0.191,0.589,0.038,0.874,0.032,0.200,0.097,0.054,2.751,0.231,0.128,0.117,0.162,0.019,1.735,0.192,0.063,0.017,0.084,0.103,0.145,1.005,0.117,0.088,0.059,0.326,0.046,0.836,0.078,0.152,0.320,0.746,8.148
1/05/2012 5:00,<mdl,0.260,2.756,1.352,0.370,3.126,0.376,<mdl,2.569,0.110,1.558,0.062,0.300,0.084,0.042,0.012,0.051,0.619,0.314,0.350,0.762,0.045,0.862,0.033,0.229,0.122,0.053,3.393,0.272,0.137,0.131,0.189,0.025,2.140,0.228,0.078,0.026,0.103,0.100,0.166,1.192,0.142,0.091,0.079,0.404,0.050,0.822,0.076,0.172,0.397,0.518,9.356
1/05/2012 6:00,<mdl,0.780,2.395,1.731,0.243,3.623,0.499,0.069,3.226,0.139,1.713,0.074,0.124,0.162,0.052,0.016,0.098,0.764,0.406,0.286,1.149,0.078,0.952,0.034,0.262,0.151,0.093,4.166,0.350,0.171,0.163,0.253,0.039,2.747,0.286,0.117,0.022,0.077,0.112,0.214,1.418,0.175,0.126,0.111,0.497,0.066,0.858,0.067,0.247,0.418,0.596,10.742
1/05/2012 7:00,<mdl,1.945,6.315,2.281,0.369,7.218,1.205,0.364,2.998,0.133,2.465,0.088,1.402,0.187,0.058,0.027,0.141,1.090,0.622,1.422,1.863,0.112,1.027,0.046,0.380,0.231,0.141,7.607,0.613,0.263,0.273,0.364,0.052,4.729,0.467,0.150,0.057,0.136,0.164,0.333,2.544,0.320,0.240,0.199,1.080,0.136,0.753,0.070,0.348,0.685,0.311,18.511
1/05/2012 8:00,<mdl,2.830,6.001,2.491,0.316,10.018,2.339,0.791,3.565,0.145,2.940,0.131,3.423,0.145,0.051,0.029,0.087,1.004,0.613,2.005,1.527,0.099,0.588,0.024,0.293,0.232,0.135,7.213,0.591,0.236,0.272,0.307,0.045,4.944,0.501,0.151,0.161,0.238,0.152,0.258,2.438,0.285,0.244,0.163,1.078,0.136,0.423,0.044,0.212,0.596,0.136,12.065
1/05/2012 9:00,<mdl,2.159,3.788,1.785,0.261,7.959,1.489,0.512,2.759,0.116,1.516,0.061,1.438,0.062,0.031,0.015,0.026,0.674,0.346,0.656,0.597,0.037,0.249,0.012,0.145,0.126,0.046,2.164,0.175,0.113,0.132,0.089,0.010,1.438,0.151,0.090,0.129,0.207,0.107,0.141,0.703,0.081,0.098,0.059,0.295,0.046,0.182,0.018,0.082,0.200,0.065,12.872
1/05/2012 10:00,<mdl,1.783,3.350,0.641,0.122,2.393,0.999,0.414,0.894,0.039,1.040,0.051,1.080,0.032,0.014,0.010,0.017,0.541,0.232,0.398,0.282,0.014,0.184,0.008,0.080,0.067,0.021,1.020,0.087,0.069,0.063,0.046,0.005,0.671,0.068,0.046,0.086,0.151,0.097,0.108,0.348,0.050,0.036,0.027,0.142,0.020,0.122,0.012,0.031,0.106,0.047,5.787
1/05/2012 11:00,<mdl,1.644,3.088,0.352,0.206,1.885,0.821,0.419,0.549,0.030,0.807,0.043,1.080,0.027,0.019,0.011,0.014,0.501,0.441,0.259,0.156,0.011,0.238,0.011,0.057,0.050,0.011,0.474,0.037,0.049,0.054,0.024,0.002,0.377,0.038,0.034,0.075,0.194,0.090,0.078,0.201,0.028,0.030,0.020,0.065,0.010,0.171,0.015,0.016,0.043,0.053,3.607
1/05/2012 12:00,<mdl,1.765,3.357,0.394,0.089,2.163,0.591,0.410,0.855,0.050,0.704,0.032,1.382,0.024,0.036,0.010,0.017,0.471,0.521,0.221,0.099,0.005,0.354,0.015,0.063,0.047,0.006,0.488,0.039,0.047,0.051,0.023,0.002,0.355,0.039,0.024,0.061,0.693,0.109,0.086,0.215,0.019,0.024,0.014,0.060,0.015,0.232,0.022,0.021,0.065,0.053,4.114
1/05/2012 13:00,<mdl,1.789,3.557,0.318,0.099,1.997,0.474,0.436,1.045,0.050,0.677,0.030,1.103,0.020,0.028,0.010,0.008,0.375,0.535,0.180,0.075,0.006,0.161,0.007,0.052,0.030,0.008,0.280,0.021,0.044,0.039,0.019,<mdl,0.230,0.023,0.024,0.049,0.182,0.103,0.080,0.120,0.012,0.017,0.012,0.035,0.008,0.087,0.009,0.009,0.023,0.032,3.697
1/05/2012 14:00,<mdl,2.143,3.726,0.314,0.097,3.032,0.448,0.425,1.695,0.134,0.728,0.039,2.142,0.034,0.025,0.012,0.010,0.526,0.672,0.344,0.118,0.006,0.147,0.006,0.070,0.036,0.006,0.498,0.038,0.040,0.038,0.020,0.003,0.525,0.056,0.021,0.065,0.203,0.106,0.084,0.137,0.017,0.014,0.010,0.043,0.009,0.099,0.009,0.022,0.032,0.025,<mdl
1/05/2012 15:00,<mdl,2.058,4.361,0.721,0.114,3.940,0.595,0.520,2.058,0.086,1.037,0.052,2.796,0.046,0.028,0.019,0.021,0.627,0.796,0.464,0.167,0.010,0.769,0.030,0.092,0.048,0.012,1.004,0.084,0.088,0.065,0.054,0.005,0.766,0.064,0.034,0.066,0.676,0.131,0.103,0.265,0.027,0.019,0.030,0.095,0.017,0.502,0.043,0.087,0.040,0.058,4.804
1/05/2012 16:00,<mdl,2.178,4.233,0.812,0.127,6.070,0.537,0.493,1.543,0.067,0.968,0.052,3.379,0.051,0.040,0.015,0.017,0.661,0.814,0.351,0.524,0.029,0.221,0.005,0.066,0.056,0.023,1.029,0.095,0.059,0.052,0.028,0.010,2.031,0.217,0.032,0.061,0.095,0.112,0.108,0.291,0.033,0.027,0.024,0.104,0.019,0.171,0.016,0.033,0.068,0.042,5.960
1/05/2012 17:00,<mdl,2.684,4.398,0.558,0.104,2.777,0.659,0.412,1.699,0.078,1.076,0.063,1.153,0.038,0.038,0.011,0.038,0.733,0.681,0.245,0.610,0.030,0.624,0.021,0.102,0.072,0.022,1.052,0.094,0.108,0.083,0.080,0.009,1.738,0.186,0.043,0.057,0.127,0.093,0.107,0.569,0.074,0.051,0.047,0.185,0.022,0.515,0.052,0.029,0.103,0.044,6.280
1/05/2012 18:00,<mdl,1.807,4.564,1.565,0.164,3.585,0.757,0.374,5.335,0.221,1.186,0.048,0.978,0.047,0.030,0.014,0.041,0.697,0.596,0.292,0.695,0.042,0.744,0.030,0.129,0.128,0.043,2.238,0.195,0.120,0.109,0.079,0.011,1.888,0.199,0.055,0.058,0.196,0.100,0.124,0.670,0.079,0.056,0.041,0.195,0.026,0.689,0.057,0.046,0.120,0.106,5.971
1/05/2012 19:00,<mdl,1.459,4.783,2.056,0.346,5.048,0.874,0.319,3.702,0.161,1.618,0.071,0.621,0.084,0.052,0.046,0.078,1.035,0.678,0.425,1.688,0.106,0.657,0.025,0.279,0.280,0.119,8.862,0.720,0.185,0.218,0.178,0.029,5.121,0.519,0.113,0.054,0.220,0.118,0.204,1.820,0.213,0.107,0.120,0.497,0.068,0.544,0.048,0.173,0.314,0.133,9.072
1/05/2012 20:00,<mdl,0.853,3.623,2.627,0.248,4.497,0.676,0.595,5.876,0.263,1.679,0.072,0.468,0.085,0.060,0.105,0.091,1.030,0.506,0.364,1.521,0.081,0.763,0.034,0.259,0.182,0.105,7.856,0.638,0.197,0.178,0.175,0.031,5.099,0.501,0.110,0.040,0.140,0.132,0.210,1.962,0.241,0.126,0.129,0.564,0.084,0.670,0.064,0.160,0.369,0.290,11.541
1/05/2012 21:00,<mdl,0.467,2.196,2.019,0.245,3.979,0.384,0.734,5.219,0.202,1.628,0.063,0.428,0.082,0.055,0.055,0.073,0.880,0.395,0.373,1.420,0.088,0.868,0.040,0.230,0.157,0.101,7.262,0.591,0.178,0.160,0.167,0.036,4.879,0.477,0.099,0.035,0.090,0.124,0.218,1.815,0.228,0.119,0.109,0.521,0.066,0.784,0.074,0.173,0.375,0.240,11.037
1/05/2012 22:00,<mdl,0.807,4.813,2.179,0.266,5.332,0.691,0.357,5.730,0.254,2.044,0.086,0.562,0.088,0.035,0.023,0.070,0.837,0.643,0.504,1.043,0.076,0.720,0.032,0.256,0.163,0.070,4.081,0.344,0.161,0.208,0.199,0.036,2.898,0.294,0.074,0.036,0.069,0.120,0.208,1.342,0.148,0.123,0.097,0.442,0.069,0.544,0.048,0.117,0.332,0.169,11.176
1/05/2012 23:00,<mdl,0.759,3.713,1.556,0.235,5.511,0.533,0.201,1.834,0.079,2.844,0.115,0.559,0.083,0.033,0.030,0.078,0.801,0.502,0.523,1.134,0.075,0.808,0.039,0.256,0.163,0.080,4.676,0.397,0.166,0.182,0.377,0.053,3.234,0.315,0.099,0.035,0.141,0.128,0.217,1.589,0.191,0.135,0.117,0.578,0.076,0.637,0.055,0.182,0.431,0.182,11.480
2/05/2012 1:00,<mdl,0.329,1.903,0.926,0.151,2.553,0.223,<mdl,1.261,0.047,1.814,0.081,0.249,0.066,0.045,0.045,0.040,0.676,0.294,0.384,0.804,0.053,0.850,0.032,0.214,0.106,0.061,3.562,0.297,0.142,0.117,0.244,0.026,2.652,0.277,0.071,0.027,0.100,0.096,0.170,1.488,0.171,0.108,0.094,0.426,0.075,0.810,0.075,0.178,0.373,0.434,6.234
2/05/2012 2:00,<mdl,<mdl,1.621,1.087,0.158,2.535,0.191,<mdl,1.916,0.086,1.495,0.054,0.272,0.057,0.049,0.063,0.036,0.615,0.289,0.320,0.737,0.044,0.930,0.037,0.205,0.110,0.056,3.497,0.293,0.127,0.124,0.217,0.028,2.559,0.250,0.071,0.014,0.108,0.098,0.158,1.519,0.180,0.094,0.075,0.401,0.067,0.898,0.080,0.142,0.307,0.791,11.166
2/05/2012 3:00,<mdl,0.420,2.515,1.303,0.199,4.424,0.285,0.074,2.219,0.094,1.820,0.076,0.329,0.066,0.045,0.104,0.042,0.699,0.350,0.400,0.775,0.054,0.940,0.042,0.223,0.121,0.062,3.636,0.296,0.145,0.141,0.201,0.024,2.443,0.251,0.070,0.019,0.051,0.100,0.170,1.411,0.166,0.107,0.096,0.436,0.062,0.817,0.075,0.183,0.365,0.435,11.720
2/05/2012 4:00,<mdl,0.459,2.457,1.564,0.194,3.661,0.256,<mdl,3.462,0.151,1.757,0.074,0.256,0.064,0.049,0.079,0.039,0.712,0.325,0.380,0.710,0.043,0.791,0.030,0.232,0.116,0.051,3.124,0.264,0.141,0.133,0.225,0.024,2.179,0.223,0.068,0.022,0.080,0.097,0.154,1.162,0.145,0.095,0.075,0.394,0.058,0.678,0.060,0.170,0.347,0.273,7.007
2/05/2012 5:00,<mdl,0.450,2.314,1.290,0.229,3.477,0.289,<mdl,2.366,0.105,1.474,0.056,0.268,0.082,0.037,0.092,0.045,0.708,0.309,0.292,0.713,0.044,0.768,0.035,0.213,0.118,0.057,3.014,0.240,0.129,0.122,0.216,0.029,2.092,0.217,0.073,0.016,0.113,0.109,0.169,1.199,0.151,0.108,0.081,0.406,0.069,0.665,0.054,0.182,0.356,0.382,6.527
2/05/2012 6:00,<mdl,0.973,2.688,2.417,0.315,5.359,0.650,<mdl,5.815,0.247,1.669,0.075,0.426,0.221,0.058,0.067,0.095,1.041,0.459,0.336,1.063,0.066,0.908,0.035,0.309,0.165,0.089,3.637,0.306,0.198,0.193,0.300,0.033,2.632,0.242,0.124,0.032,0.151,0.133,0.228,1.383,0.162,0.163,0.142,0.536,0.080,0.760,0.080,0.280,0.489,0.390,11.555
2/05/2012 7:00,<mdl,1.386,3.083,2.229,0.305,5.079,0.664,0.214,4.082,0.177,1.462,0.056,0.252,0.190,0.033,0.106,0.108,1.039,0.487,0.295,1.279,0.086,0.837,0.032,0.292,0.165,0.093,4.171,0.353,0.208,0.188,0.264,0.030,2.985,0.306,0.143,0.041,0.119,0.120,0.273,1.575,0.200,0.167,0.149,0.572,0.083,0.651,0.063,0.288,0.512,0.291,11.505
2/05/2012 8:00,<mdl,1.528,3.748,1.252,0.178,4.735,0.869,0.401,2.292,0.091,1.652,0.066,1.139,0.067,0.022,0.017,0.049,0.572,0.471,2.010,0.789,0.047,0.375,0.017,0.161,0.110,0.051,3.236,0.269,0.117,0.120,0.122,0.015,1.967,0.206,0.077,0.057,0.127,0.113,0.169,0.864,0.108,0.084,0.078,0.335,0.050,0.281,0.029,0.113,0.250,0.095,10.626
2/05/2012 9:00,<mdl,2.393,4.664,1.189,0.173,6.551,1.531,0.830,2.133,0.081,1.756,0.075,2.296,0.060,0.014,0.024,0.034,0.618,0.495,0.968,0.541,0.034,0.399,0.023,0.172,0.112,0.045,2.542,0.196,0.118,0.114,0.081,0.010,1.707,0.165,0.075,0.129,0.181,0.105,0.143,0.632,0.068,0.078,0.075,0.362,0.054,0.172,0.014,0.057,0.197,0.099,10.605
